id,created,modified,desc,measure,available_quantity,bonus,active,new_price,old_price,desc_en,desc_kr,desc_ru,desc_uz,weight,product_type,main
2,2024-01-26 12:49:58.305468+00,2024-07-30 06:49:34.188702+00,"Used phone Excellent condition
There is a 1 month warranty
Additional screen film, case, charger are added
Free shipping is available within Korea",1,3,0,t,445000,445000,"Used phone Excellent condition
There is a 1 month warranty
Additional screen film, case, charger are added
Free shipping is available within Korea","상태가 좋은 중고폰
1개월 보증이 있습니다
키트에는 추가 스크린 필름, 케이스 및 충전기가 포함되어 있습니다.
전국 무료배송 가능","Телефон б/у в отличном состоянии
Есть гарантия 1 месяц
В комплект входит дополнительная пленка для экрана, чехол, зарядное устройство.
Возможна бесплатная доставка по Кореа","Ishlatilgan telefon  Xolati a'lo
1 oy kafolati bor 
Qo'shimcha ekran plyonka, chexol, zaryadchik qo'shib beriladi
koreani ichiga tekin yetkazib berish xizmati mavjud",1,eda2690e-7e64-4b27-a425-c928bfca01b4,t
614,2025-09-12 08:04:28.71655+00,2026-01-25 09:17:36.21127+00,"",1,50,0,t,12500,12500,"","","","",1,c92259fc-47a8-468b-9f03-e502414bb0fe,t
452,2025-03-26 08:01:35.765887+00,2026-02-02 11:25:51.247077+00,"",1,2309,0,f,34000,38000,"","","","MOL OLDI SON O'RTASIDA ILIKLIK SUYAGI BOR VA OZRO YOGI SUYAKLI GOSH LAHIM EMAS
50% SUYAK 50% GOSHT BOLADI",4,1ee38acf-679b-49e4-83ec-ab1cae9918e2,t
419,2024-11-24 08:53:28.649944+00,2025-08-11 02:45:07.425166+00,"",1,46,0,t,4000,6000,"","","","",0.4,72ccb68f-a736-49be-b4a4-1356e0f05d45,t
401,2024-08-11 11:40:11.111197+00,2024-08-11 11:40:11.111197+00,Aut minima minim eni,2,1,0,t,597,655,Aut minima minim eni,Irure eaque voluptat,Nulla sit provident,Adipisci veritatis d,66,4c8ed7a2-c6d2-4735-bdd1-b5af69904267,f
475,2025-05-22 04:04:40.738698+00,2025-10-18 09:49:31.527722+00,"",0,49,0,t,3000,5000,"","","","",1.8,bfcfc3c9-0ea7-403e-bc1c-eedb7de553e2,t
610,2025-09-12 07:54:23.416568+00,2025-10-19 10:22:15.274718+00,"",1,50,0,t,5000,5000,"","","","",0.4,f920c340-a3c4-412c-bf2f-fd4a09b22be8,t
611,2025-09-12 07:55:52.80175+00,2025-10-19 10:23:55.517842+00,"",1,50,0,t,7000,7000,"","","","",0.7,e9e09fe7-aa5b-492b-bc24-c8cc7ee0f762,t
613,2025-09-12 07:59:39.707645+00,2025-10-19 10:25:18.136785+00,"",1,50,0,t,9900,9900,"","","","",1,20d20588-c2bb-4b93-b809-10e7e1a2f94f,t
460,2025-03-29 01:48:19.064915+00,2025-10-20 09:59:40.216043+00,"",1,44,0,f,3500,4000,"","","","",0.5,9bdb0509-6ada-4256-9344-81206c60efd0,t
497,2025-06-26 09:26:08.988444+00,2025-10-28 01:09:25.845284+00,"",1,50,0,f,3000,3000,"","","","",0.2,67088b78-ffe2-4610-8eb1-d82b0332a98a,t
230,2024-05-29 09:34:59.902902+00,2026-01-30 11:17:30.979026+00,"",1,1000,0,t,3500,4000,"","","",judayam ajoyib tamga ega bolgan vanil prayaniklari ogirligi  280gr~300gr,0.3,32a47fdf-fbe1-4b69-9c3b-686da8b4b8e3,t
411,2024-11-03 02:36:53.581278+00,2026-01-24 08:25:31.844694+00,10개 조각으로 구성되어 있습니다. 크기는 12인치입니다. 터키 제품,1,13,0,t,6500,8500,10개 조각으로 구성되어 있습니다. 크기는 12인치입니다. 터키 제품,There are 10 pieces inside. Size 12 inch. Turkish product,В нем 10 штук. размер 12 дюймов. Турецкий продукт,Ichida 10 dona bor. razmeri12 inch. turkiya mahsuloti,0.9,6d8c5a15-de94-4dc5-b129-c8265bfaa6a6,t
202,2024-04-15 16:41:33.965407+00,2026-01-31 07:22:34.662659+00,"",0,997,0,t,23000,26000,"","","","",1,495a0553-d35e-4524-9894-9793c3668732,t
228,2024-05-29 09:16:05.096877+00,2026-02-01 05:05:32.402789+00,"",1,99812,0,t,4000,5000,"","","","juda mazzali yumshoq non.
duxovkada tayyorlangan bolib xom maxsulot xoliga 1.200gr pishgan xoliga 1000gr~1100gr",1,67dc5126-2b5a-4275-a522-559999647837,t
834,2026-01-16 07:26:13.970487+00,2026-02-01 07:50:53.827834+00,"",1,5000,0,t,10400,11000,"","","","",3,5a2896b8-2335-4114-b4ec-1e45fbc748b9,t
833,2026-01-16 07:25:29.370665+00,2026-02-01 07:51:19.861576+00,"",1,5000,0,t,15500,17000,"","","","",5,aa38696b-79da-42c6-b49e-ceee87fb3ebe,t
615,2025-09-12 10:18:33.804162+00,2025-09-12 10:18:33.804162+00,"",1,50,0,t,3000,3000,"","","","",1,9aeef62f-b7e6-44ad-b2c9-322bca058a59,t
779,2025-10-31 10:48:04.548462+00,2026-02-01 09:13:18.275765+00,"",1,500,0,t,4500,5000,"","","","",0.3,cc575a7d-3a68-4417-91f2-3dfb2ada2576,t
778,2025-10-31 10:46:35.971739+00,2026-02-01 09:14:15.341014+00,"",1,500,0,t,3900,4500,"","","","",0.3,ed98105b-d7b1-4a2c-9d00-1a1619685825,t
622,2025-09-12 10:28:53.048637+00,2025-09-12 10:28:53.048637+00,"",0,50,0,t,5500,,"","","","",0.4,67722f6e-b601-41a7-b41d-2e0387d37d62,t
624,2025-09-12 10:30:09.388512+00,2025-09-12 10:30:27.857144+00,"",1,50,0,t,5000,5000,"","","","",0.2,382293db-218f-4b97-95dc-96a79c15c8d1,t
617,2025-09-12 10:22:28.032196+00,2025-10-21 01:36:18.52669+00,"",1,50,0,t,6500,6500,"","","","",0.8,678830a0-85a7-49e7-b13b-45b20cd33d54,t
618,2025-09-12 10:23:21.747787+00,2025-10-25 02:44:15.237341+00,"",1,50,0,t,6500,6500,"","","","",0.4,c89da41a-4706-42a7-8582-f8b258fabe4c,t
777,2025-10-31 10:45:52.451801+00,2026-02-01 09:16:28.561752+00,"",1,500,0,t,7400,8900,"","","","",0.8,99286bbe-d13f-4e17-b22e-cf188417aefc,t
621,2025-09-12 10:27:06.666521+00,2025-10-25 02:47:47.287272+00,"",1,50,0,t,5500,5500,"","","","",0.4,304f90d6-ec93-4018-ab23-4d81d8713ba2,t
776,2025-10-31 10:44:58.694895+00,2026-02-01 09:18:12.117394+00,"",1,500,0,t,6400,7500,"","","","",0.5,0e70e63f-3535-475d-83e8-ef6e443af480,t
625,2025-09-12 10:31:46.140606+00,2025-10-25 02:49:54.939029+00,"",1,500,0,t,3000,3000,"","","","",0.4,44a07924-429f-4ebe-b8f7-01eb19e8a264,t
626,2025-09-12 10:32:38.775141+00,2025-10-25 02:51:34.537609+00,"",1,500,0,t,8000,8000,"","","","",1,90f1db51-95be-4cf7-b666-544dd74b4aca,t
627,2025-09-12 10:33:35.589497+00,2025-10-25 02:51:58.014154+00,"",1,50,0,t,5000,5000,"","","","",0.4,f54cfa39-8ed7-4e5a-bbfd-850c8eecdef4,t
628,2025-09-12 10:34:39.111264+00,2025-10-25 02:52:29.526343+00,"",1,50,0,t,5000,5000,"","","","",1,829ffac9-932b-42df-8ba0-cc09a27e878b,t
630,2025-09-12 10:41:20.752157+00,2025-10-25 02:53:23.353786+00,"",1,50,0,t,9900,9900,"","","","",1,9afca7a0-4662-4893-be78-5008fa18d935,t
718,2025-10-21 08:01:03.241782+00,2025-10-25 02:59:44.856544+00,"",1,500,0,t,20000,20000,"","","","",0.5,717ca73b-377e-495d-8c89-fbfe1cb4f158,t
623,2025-09-12 10:29:04.476423+00,2025-11-09 09:38:28.037065+00,"",0,50,0,f,5500,5500,"","","","",0.4,fd87ff50-0c8a-42ce-b430-945edac09b91,t
717,2025-10-21 07:57:05.961707+00,2026-02-02 11:25:53.497846+00,"",1,499,0,t,33000,39000,"","","",Uzbekistandan keltirilgan pishgan qazi ogriligi 700gr keladi,1,73b1d8fa-8af5-44da-a555-2fd67ae009c2,t
43,2024-03-02 05:26:10.796851+00,2026-01-23 04:13:32.80801+00,"영양정보
총 내용량 477g (껍질 제외)
100g당 (껍질 제외) 600kcal
접 재배하고 살았습니다.
한 간식 보세요. 100g 5기준치에 대한 비율 1일 영양성분 나트륨 0 mg 0%
탄수화물 28 g 9%
식이섬유 9 g 36%
당류 7 g 7%
지방 44 g 81%
트랜스지방 0 g

포화지방 5 g 33%
콜레스테롤 0 mg 0%
단백질 23 g 42%
칼륨 980 mg 28%
칼슘 90 mg 13%
철분 4 mg 33%
열량에 따라 다를 수 있습니다.
1일 영양성분 기준치에 대한 비율(%)
2,000kcal 기준이므로 개인의 필요",1,20,0,f,24500,23000,"영양정보
총 내용량 477g (껍질 제외)
100g당 (껍질 제외) 600kcal
접 재배하고 살았습니다.
한 간식 보세요. 100g 5기준치에 대한 비율 1일 영양성분 나트륨 0 mg 0%
탄수화물 28 g 9%
식이섬유 9 g 36%
당류 7 g 7%
지방 44 g 81%
트랜스지방 0 g

포화지방 5 g 33%
콜레스테롤 0 mg 0%
단백질 23 g 42%
칼륨 980 mg 28%
칼슘 90 mg 13%
철분 4 mg 33%
열량에 따라 다를 수 있습니다.
1일 영양성분 기준치에 대한 비율(%)
2,000kcal 기준이므로 개인의 필요","Nutrition information
Total content: 477g (excluding shell)
600kcal per 100g (excluding skin)
I grew and lived there.
Try a snack. Percentage of 5 standard values ​​for 100g Daily nutritional content Sodium 0 mg 0%
Carbohydrates 28 g 9%
Dietary fiber 9 g 36%
Sugars 7 g 7%
Fat 44 g 81%
Trans fat 0 g

Saturated fat 5 g 33%
Cholesterol 0 mg 0%
Protein 23 g 42%
Potassium 980 mg 28%
Calcium 90 mg 13%
Iron 4 mg 33%
Calories may vary.
Percentage of daily nutritional value (%)
Based on 2,000 kcal, individual needs","Информация о питании
Общий вес: 477 г (без скорлупы)
600 ккал на 100 г (без кожицы)
Я вырос и жил там.
Попробуйте перекусить. Процент 5 стандартных значений на 100 г. Дневная пищевая ценность Натрий 0 мг 0%
Углеводы 28 г 9%
Пищевые волокна 9 г 36%
Сахар 7 г 7%
Жирность 44 г 81%
Трансжиры 0 г

Насыщенные жиры 5 г 33%
Холестерин 0 мг 0%
Белок 23 г 42%
Калий 980 мг 28%
Кальций 90 мг 13%
Железо 4 мг 33%
Калорийность может варьироваться.
Процент суточной пищевой ценности (%)
Из расчета 2000 ккал, индивидуальные потребности","Oziqlanish haqida ma'lumot
Umumiy tarkibi: 477 g (qobiqdan tashqari)
100 g uchun 600 kkal (teridan tashqari)
Aperatif qilib ko'ring. 100 g uchun 5 standart qiymatning ulushi kunlik ozuqaviy tarkib natriy 0 mg 0%
Uglevodlar 28 g 9%
Xun tolasi 9 g 36%
shakar 7 g 7%
Yog '44 g 81%
Trans yog '0 g

To'yingan yog '5 g 33%
Xolesterin 0 mg 0%
Protein 23 g 42%
Kaliy 980 mg 28%
Kaltsiy 90 mg 13%
Temir 4 mg 33%
Kaloriyalar farq qilishi mumkin.
Kundalik ozuqaviy qiymat ulushi (%)
2000 kkal, individual ehtiyojlar asosida",1,49697e36-cc5a-41e1-bcf8-4cb76a596cd8,t
629,2025-09-12 10:40:21.154371+00,2026-01-25 09:19:49.25239+00,"",1,50,0,f,5000,5000,"","","","",1,2996953a-ce90-47a6-b2bd-f277a46f35f1,t
619,2025-09-12 10:24:26.9804+00,2026-02-10 04:02:02.706277+00,"",1,50,0,f,5000,5000,"","","","",0.5,d57045b9-71df-4f72-add9-708175f3c26e,t
807,2025-10-31 11:21:56.878786+00,2026-02-01 08:32:53.533846+00,"",1,5000,0,t,2000,2500,"","","","",1,bbba9990-efee-4ad9-b536-6a01b773de5e,t
463,2025-05-17 11:56:50.887825+00,2025-09-25 01:39:52.304674+00,"Lamb leg bone marrow, some say it's leg, some say it's muscle, very delicious",0,12267,0,t,12900,12900,"Lamb leg bone marrow, some say it's leg, some say it's muscle, very delicious","양다리 뼈수, 다리라고 하는 사람도 있고 근육이라고 하는 사람도 있는데 정말 맛있어요","Костный мозг из бараньей ноги, некоторые говорят, что это нога, некоторые говорят, что это мышца, очень вкусно",Qo'y oyoqchasi suyakli ilik bazilar boldir deydi bazilar mushak deb aytishadi juda  mazali,1,e291d22a-d861-468c-8208-7f90974eafa2,t
483,2025-06-21 03:34:59.087344+00,2025-10-18 09:51:54.480418+00,"",1,500,0,t,5500,6000,"","","","",0.5,9e598c92-e582-4f3e-baf0-e7aceba7618b,t
408,2024-11-02 09:05:39.310867+00,2025-10-20 09:58:44.17649+00,Lamb loin with a bone in the middle and a little fat on the edge. It is very tasty and soft to eat.,0,9431,0,f,8500,8500,Lamb loin with a bone in the middle and a little fat on the edge. It is very tasty and soft to eat.,양고기 허리살은 가운데에 뼈가 있고 가장자리에 약간의 지방이 있어서 아주 맛있고 부드러워서 먹을 수 있습니다.,"Баранина спина с костью посередине и небольшим количеством жира по краю. Очень мягкий в приготовлении, и вкусно варить и жарить.",Qo'y beli o'rtasida suyagi va chetida ozro yog'i bor qaynatma va qovurib yiyishga  juda mazzali yumshoq pishadi xoxlovchilar un maydalab junatib beramiz,1,cdaff0d5-fa84-4f98-bb3c-707c58592a31,t
720,2025-10-25 03:10:25.875658+00,2025-10-25 03:10:25.875658+00,"",1,500,0,t,8500,8500,"","","","",0.5,86f0bc28-6ade-432f-bc6e-064fae0e217d,t
806,2025-10-31 11:21:11.031738+00,2026-02-01 08:34:46.080308+00,"",1,5000,0,t,1900,2000,"","","","",1,dc06a5c8-1b7f-4958-b5a5-a954b037798c,t
722,2025-10-25 03:12:03.240793+00,2025-10-25 03:12:03.240793+00,"",1,500,0,t,7500,7500,"","","","",0.2,96581c6a-c098-44f2-92d8-b2c0cef1c20d,t
805,2025-10-31 11:20:29.537083+00,2026-02-01 08:36:17.744224+00,"",1,2000,0,t,1900,2000,"","","","",1,bdfc2bf3-2c44-43d8-9af9-1ad6015b3d80,t
802,2025-10-31 11:17:11.041191+00,2026-02-01 08:38:27.518589+00,"",1,500,0,t,5900,7000,"","","","",0.2,f07d02b0-4d6f-4679-861c-87be1de21b6b,t
801,2025-10-31 11:16:21.860053+00,2026-02-01 08:40:05.233573+00,"",1,500,0,t,2900,3500,"","","","",0.1,b143a29a-5072-4506-9723-8bc2a46634e1,t
799,2025-10-31 11:15:00.474949+00,2026-02-01 08:42:53.344971+00,"",1,500,0,t,2900,3500,"","","","",0.3,8a6e61ed-4a60-41ca-9c2b-99ea86ce5f85,t
804,2025-10-31 11:19:34.986397+00,2025-11-09 08:18:37.697931+00,"",1,50,0,f,2000,2000,"","","","",0.2,3f320c7c-928c-4b3c-a632-7dae2de96c7c,t
797,2025-10-31 11:13:20.93706+00,2026-02-01 08:43:42.104442+00,"",1,500,0,t,1900,3000,"","","","",0.2,459b5051-9b8b-44a3-8334-23016308293e,t
796,2025-10-31 11:12:46.799286+00,2026-02-01 08:45:54.895808+00,"",1,500,0,t,1900,2000,"","","","",0.2,5c5324cc-04a8-464c-baa5-5de5744e82c8,t
794,2025-10-31 11:10:44.780632+00,2026-02-01 08:48:45.50546+00,"",1,50,0,t,4800,5500,"","","","",0.2,3d13b118-6745-4f22-8168-6cc80ca06617,t
793,2025-10-31 11:10:04.059737+00,2026-02-01 08:50:25.960468+00,"",1,500,0,t,2900,4000,"","","","",0.5,b3f4ff82-217b-45ab-96a2-cfb567de0068,t
791,2025-10-31 11:08:46.028801+00,2026-02-01 09:01:20.924677+00,"",1,500,0,t,14300,15500,"","","","",1,0557f867-7a3e-4133-857a-6776deddbede,t
788,2025-10-31 11:05:48.157442+00,2025-12-24 04:12:54.837926+00,"",1,50,0,f,5000,5000,"","","","",0.5,3586b181-3f3c-4c5c-a738-c271f83b782e,t
719,2025-10-25 03:09:25.951761+00,2025-12-24 04:15:44.262562+00,"",1,500,0,f,10500,10500,"","","","",0.5,cf6622b4-0d91-4122-98ad-68285590c74f,t
790,2025-10-31 11:07:38.763304+00,2026-02-01 09:03:08.533219+00,"",1,500,0,t,14300,15500,"","","","",1,b9591410-ad3c-4abc-a926-a4ac67d01162,t
789,2025-10-31 11:06:38.763384+00,2026-02-01 09:04:05.164839+00,"",1,500,0,t,29800,33000,"","","","",1.4,91473538-bf99-46c3-b997-c83ceba3d55c,t
786,2025-10-31 11:00:36.732702+00,2026-02-01 09:06:21.959901+00,"",1,500,0,t,8400,9400,"","","","",0.8,f3adada1-26f9-45e9-aa62-40176d949ce6,t
785,2025-10-31 10:59:40.486193+00,2026-02-01 09:08:01.48879+00,"",1,500,0,t,3800,4500,"","","","",0.2,f5292e42-1c23-4361-ae7c-aeb7a1aa2cd4,t
784,2025-10-31 10:58:56.516293+00,2026-02-01 09:09:05.562935+00,"",1,500,0,t,10500,11500,"","","","",1,5445e4bd-3f18-4928-9c0b-a07f0e83305e,t
783,2025-10-31 10:58:16.196107+00,2026-02-01 09:10:44.398162+00,"",1,50,0,t,10500,11500,"","","","",1,daeb55ff-6279-46c1-b656-86cb16f18863,t
782,2025-10-31 10:57:32.58596+00,2026-02-01 09:11:29.544236+00,"",1,500,0,t,3900,4500,"","","","",0.3,dd5ddb92-c922-4b93-b2c8-a9ef3ac3ca60,t
207,2024-04-15 17:50:49.061675+00,2026-02-06 14:26:37.807384+00,"",0,989,0,t,18700,21000,"","","",Qo`y suyaksiz laxim go`sh yogi juda kam ogirligi urtacha 2kg~3kg gacha chiqadi,1,c18f5a98-a049-4ada-a64e-ad893a55f04f,t
633,2025-09-27 04:12:21.68984+00,2025-10-31 11:24:17.555786+00,"",1,50,0,t,4000,4000,"","","","",0.5,85cd5716-9c58-43e6-820a-3cb728ef0939,t
634,2025-09-27 04:13:44.578775+00,2025-10-31 11:24:56.827711+00,"",1,50,0,t,4000,4000,"","","","",0.5,e945c18e-2f52-4589-8c17-af5cd0925ad6,t
639,2025-09-27 04:19:30.344477+00,2025-09-27 04:19:30.344477+00,"",1,50,0,t,3000,3000,"","","","",0.8,bf32eebe-c748-4f89-a5f4-a5e5e7ebe70e,t
640,2025-09-27 04:20:21.951809+00,2025-09-27 04:20:21.951809+00,"",1,50,0,t,4500,4500,"","","","",0.8,97aaca3f-b6bc-437f-8979-97cf554af246,t
643,2025-09-27 04:24:06.203727+00,2025-09-27 04:24:06.203727+00,"",1,50,0,t,3000,3000,"","","","",0.4,d56f080e-91c2-48be-8739-ea3aade917c1,t
644,2025-09-27 04:25:23.327502+00,2025-09-27 04:25:23.327502+00,"",1,50,0,t,5000,5000,"","","","",0.4,62f02795-4cc9-4009-bb1f-5d0b6536d664,t
645,2025-09-27 04:27:07.565072+00,2025-09-27 04:27:07.565072+00,"",1,50,0,t,5500,5500,"","","","",0.7,3713eb9e-68ad-42ec-887e-a17e675ae684,t
646,2025-09-27 04:40:03.399634+00,2025-09-27 04:40:03.399634+00,"",1,50,0,t,8000,8000,"","","","",1,65556552-1e46-4f84-ae7d-d9807131e481,t
647,2025-09-27 04:40:59.898847+00,2025-09-27 04:40:59.898847+00,"",1,50,0,t,9900,10000,"","","","",1,317ef32e-f455-4a86-a61e-cd49cf1b7976,t
648,2025-09-27 04:41:50.982268+00,2025-09-27 04:41:50.982268+00,"",1,50,0,t,6000,6000,"","","","",0.5,e3aaf1fc-0648-4bd9-aab6-56d71c19c6c9,t
650,2025-09-27 04:43:32.482141+00,2025-09-27 04:43:32.482141+00,"",1,50,0,t,10000,10000,"","","","",1,64c698f2-ad4d-4c58-b9ce-eaa0e91e16b5,t
651,2025-09-27 04:44:37.238899+00,2025-09-27 04:44:37.238899+00,"",1,50,0,t,8900,8900,"","","","",1,99b09f93-c45d-4866-a0e8-036978ad37df,t
652,2025-09-27 04:45:31.183968+00,2025-09-27 04:45:31.183968+00,"",1,50,0,t,9900,9900,"","","","",1,7bbb9b59-383f-4f30-9ab8-92b628e3c3c3,t
654,2025-09-27 04:47:16.811146+00,2025-09-27 04:47:16.811146+00,"",1,50,0,t,8000,8000,"","","","",1,a971c1a4-e52c-4f76-b6db-5281ef412916,t
655,2025-09-27 04:49:08.782884+00,2025-09-27 04:49:08.782884+00,"",1,50,0,t,9000,9000,"","","","",1,1abeafef-95e2-482c-8c94-282e1a8fdecf,t
657,2025-09-27 04:52:11.089668+00,2025-09-27 04:52:11.089668+00,"",1,50,0,t,8000,8000,"","","","",1,072a6890-263e-493a-b394-1fb0e32ef89d,t
658,2025-09-27 04:54:02.16093+00,2025-09-27 04:54:02.16093+00,"",1,50,0,t,8900,8900,"","","","",1,a6718c12-40cd-4278-b6e5-d2a17797f762,t
232,2024-05-29 10:31:59.206898+00,2026-01-28 13:06:14.843471+00,"",0,98803,0,t,13900,14500,"",양 어깨 갈비  호주산 할랄 가성비 최고,"",AvStraliadan keltirilgan Halol qo`y yelka qovurg`a hidi yoq juda yumshoq pishadi,1,ddc52882-7ed9-42d3-a585-6c6fe4339d93,t
642,2025-09-27 04:23:09.341681+00,2025-10-25 02:55:28.785748+00,"",1,50,0,t,12500,12500,"","","","",0.9,b800aaf2-3e3e-41f1-8792-acfed81794bc,t
641,2025-09-27 04:21:31.874405+00,2025-10-25 02:55:52.91273+00,"",1,50,0,t,12500,12500,"","","","",0.8,90dbb19f-88fe-4a14-b026-8ff9f0beb4a4,t
723,2025-10-25 07:22:02.363237+00,2025-10-25 07:22:02.363237+00,"",1,50,0,t,10000,11000,"","","","",0.2,a553c6ad-dbaf-432a-93d5-49bb4185cb06,t
724,2025-10-25 07:25:33.018462+00,2025-10-25 07:25:33.018462+00,"",1,50,0,t,11000,11000,"","","","",0.3,04bdc3bd-75b9-41ea-8714-348d3fd2188b,t
725,2025-10-25 07:27:08.229908+00,2025-10-25 07:27:08.229908+00,"",1,50,0,t,7000,8000,"","","","",0.3,d5c93df7-acb9-4be6-bf9a-aa51ff2bdb1f,t
726,2025-10-25 07:28:25.973827+00,2025-10-25 07:28:25.973827+00,"",1,50,0,t,4500,5000,"","","","",0.2,6540ab5b-47eb-4f3e-b67f-ee88bcab8bbd,t
727,2025-10-25 07:31:24.502319+00,2025-10-25 07:31:24.502319+00,"",1,50,0,t,9500,9500,"","","","",0.3,5d88858f-0ed9-45a7-a4e2-ee69dfeb3c23,t
728,2025-10-25 07:33:48.17578+00,2025-10-25 07:33:48.17578+00,"",1,500,0,t,12500,12500,"","","","",0.4,3c6183b9-2d4b-4c01-b583-b257f645ea9a,t
649,2025-09-27 04:42:35.948626+00,2025-11-20 04:54:15.327868+00,"",1,50,0,f,9500,9500,"","","","",1,cec5bd97-8e69-4722-84f3-f0e0fc03b700,t
3,2024-01-29 17:45:14.161997+00,2026-01-25 03:57:36.59087+00,"Halal Mutton Minced minced mutton made from the neck.
(Made in Australia)

Mutton has many benefits for human health. The chemical composition and vitamins of mutton are very useful for human health.
It has chemicals like Calcium, Iron, Nickel, Potassium, Chromium, Copper, Chlorine, Iodine, Sulfur and Sodium.
Lamb is also rich in vitamins B6, PP, B1, E, B9, B2

With minced mutton, you can prepare your food quickly and save time, and minced mutton contains easily digestible and almost cholesterol-free fats. It also strengthens the bones and increases the flexibility of the muscles. It has a positive effect on the nervous system and can form blood clots in the body. In addition, it can quickly saturate energy resources in the body and reduce inflammation.",0,255,0,t,16900,18900,"Halal Mutton Minced minced mutton made from the neck.
(Made in Australia)

Mutton has many benefits for human health. The chemical composition and vitamins of mutton are very useful for human health.
It has chemicals like Calcium, Iron, Nickel, Potassium, Chromium, Copper, Chlorine, Iodine, Sulfur and Sodium.
Lamb is also rich in vitamins B6, PP, B1, E, B9, B2

With minced mutton, you can prepare your food quickly and save time, and minced mutton contains easily digestible and almost cholesterol-free fats. It also strengthens the bones and increases the flexibility of the muscles. It has a positive effect on the nervous system and can form blood clots in the body. In addition, it can quickly saturate energy resources in the body and reduce inflammation.","할랄 양고기. 목 부분으로 만든 다진 양고기.
(호주산)

양고기는 인간의 건강에 많은 이점을 제공합니다. 양고기의 화학 성분과 비타민은 인간 건강에 매우 유익합니다.
여기에는 칼슘, 철, 니켈, 칼륨, 크롬, 구리, 염소, 요오드, 황 및 나트륨과 같은 화학 물질이 포함되어 있습니다.
양고기는 비타민 B6, PP, B1, E, B9, B2도 풍부합니다.

다진 양고기를 사용하면 식사를 빠르게 준비하고 시간을 절약할 수 있으며, 다진 양고기는 소화가 잘 되는 지방을 함유하고 있으며 콜레스테롤이 거의 없습니다. 또한 뼈를 강화하고 근육의 유연성을 증가시킵니다. 그것은 신경계에 긍정적인 영향을 미치고 신체에 혈전을 형성할 수 있습니다. 또한 신체의 에너지 자원을 빠르게 포화시키고 염증을 줄일 수 있습니다.","Халяль Баранина. Фарш из баранины, приготовленный из шеи.
(Сделано в Австралии)

Баранина имеет много преимуществ для здоровья человека. Химический состав и витамины баранины очень полезны для здоровья человека.
Он содержит такие химические вещества, как Кальций, Железо, Никель, Калий, Хром, Медь, Хлор, Йод, Сера и Натрий.
Баранина также богата витаминами В6, РР, В1, Е, В9, В2.

С фаршем из баранины вы сможете приготовить еду быстро и сэкономить время, а фарш из баранины содержит легкоусвояемые жиры и практически не содержит холестерина. Он также укрепляет кости и увеличивает гибкость мышцы. Он положительно влияет на нервную систему и может образовывать тромбы в организме. Кроме того, он способен быстро насытить энергетические ресурсы организма и уменьшить воспаление.","Halol Qo'y Bo'yin qismidan  tayyorlangan tayyorlangan, qiymalangan qo'y qiymasi.
(Australiya maxsuloti)

Qo'y go'shtining inson salomatligi uchun juda ko'p foydali tamonlari bor. Qo'y go'shtining kimyoviy tarkibi, vitaminlari inson salomatligi uchun juda foydali.
Kalsiy, Temir, Nikel, Kaliy, Krom, Mis, Xlor, Yod, Oltingugurt va Natriy kabi kimyoviy moddalarga ega.
Shuningdek Qo'y go'shtida B6, PP, B1, E, B9, B2 vitaminlarga boy

Qiymalangan qo'y go'shti bilan siz ovqatingiz tez tayyorlaysiz va vaxtingizni tejaysiz, shuningdek qo'y qiyma go'shtida oson hazm bo'ladigan va deyarli xolesterinsiz yog'lari bor. Bundan tashqari suyaklarni kuchaytiradi va muskul a'zolarining moslashuvchanligini oshiradi. Asab tizimiga ijobiy tasir qiladi va organizmda qon birikmalarini ham hosil qila oladi. Undan tashqari tanada energiya resurslarini tezda to'ydira oladi va yallig'lanishni kamaytira oladi.",1,dc72e06b-2091-48c2-b19e-e7215aa9be45,t
525,2025-07-18 12:13:28.432457+00,2026-02-02 14:45:14.64181+00,"",1,4998,0,t,2000,2000,"",write in the comment which type of taste you want,NAPISHITE V KOMMENTrii kakoe vkus vam nujen,QANDAY TAMLIGI KERAK BOLSA IZOHDA YOZIB QOLDIRING,0.1,a0faefb2-4825-4cc8-a8c5-6c705d0d7366,t
526,2025-07-18 12:13:56.81212+00,2025-07-18 12:13:56.81212+00,write in the comment which type of taste you want,1,5000,0,t,2000,2000,write in the comment which type of taste you want,"",NAPISHITE V KOMMENTrii kakoe vkus vam nujen,QANDAY TAMLIGI KERAK BOLSA IZOHDA YOZIB QOLDIRING,0.1,a0faefb2-4825-4cc8-a8c5-6c705d0d7366,f
189,2024-03-23 15:23:41.117175+00,2026-02-05 14:56:34.549628+00,"",1,11982,0,t,13500,15000,"","","","",2,6d317451-de3f-40d2-a92e-2d28e97e3892,t
659,2025-09-27 04:55:34.423064+00,2025-12-12 09:06:46.155686+00,"",1,50,0,f,12000,12000,"","","","",1,3a957478-e518-4e5b-981c-ee65f787f081,t
